(ذكر الخبر عما كان فيها من الأحداث),8.41.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),215.1.0.0.0
ولايه رياح بن عثمان على المدينة وامر ابنى عبد الله بن حسن,8.41.2.0.0,ولايه رياح بن عثمان على المدينة وامر ابنى عبد الله بن حسن,215.2.0.0.0
ذكر حمل ولد حسن بن حسن الى العراق,8.41.3.0.0,ذكر حمل ولد حسن بن حسن الى العراق,215.3.0.0.0
ذكر بقية الخبر عن الأحداث التي كانت في سنة أربع وأربعين ومائة,8.41.4.0.0,ذكر بقية الخبر عن الأحداث التي كانت في سنة أربع وأربعين ومائة,215.4.0.0.0
ذكر الخبر عن سبب حمله إياهم إلى العراق:,8.41.5.0.0,ذكر الخبر عن سبب حمله إياهم إلى العراق:,215.5.0.0.0
ثم دخلت سنة خمس وأربعين ومائة,8.42.0.0.0,ثم دخلت سنة خمس وأربعين ومائة,216.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),8.42.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),216.1.0.0.0
ذكر الخبر عن مخرج محمد بن عبد الله ومقتله,8.42.2.0.0,ذكر الخبر عن مخرج محمد بن عبد الله ومقتله,216.2.0.0.0
ذكر الخبر عن وثوب السودان بالمدينة في هذه السنة والسبب الذي هيج ذلك,8.42.3.0.0,ذكر الخبر عن وثوب السودان بالمدينة في هذه السنة والسبب الذي هيج ذلك,216.3.0.0.0
ذكر الخبر عن بناء مدينه ms3606 بغداد,8.42.4.0.0,ذكر الخبر عن بناء مدينه ms3606 بغداد,216.4.0.0.0
ذكر الخبر عن ظهور ابراهيم بن محمد ومقتله,8.42.5.0.0,ذكر الخبر عن ظهور ابراهيم بن محمد ومقتله,216.5.0.0.0
ثم دخلت سنة ست وأربعين ومائة,8.43.0.0.0,ثم دخلت سنة ست وأربعين ومائة,217.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),8.43.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),217.1.0.0.0
خبر استتمام بناء بغداد وتحول ابى جعفر إليها,8.43.2.0.0,خبر استتمام بناء بغداد وتحول ابى جعفر إليها,217.2.0.0.0
ذكر الخبر عن عزل مسلم بن قتيبة عن البصره,8.43.3.0.0,ذكر الخبر عن عزل مسلم بن قتيبة عن البصره,217.3.0.0.0
الجزء الثامن,9.0.0.0.0,,
ثم دخلت سنة سبع وأربعين ومائة,9.1.0.0.0,ثم دخلت سنة سبع وأربعين ومائة,218.0.0.0.0
(ذكر الأخبار عن الأحداث التي كانت فيها),9.1.1.0.0,(ذكر الأخبار عن الأحداث التي كانت فيها),218.1.0.0.0
ذكر الخبر عن مهلك عبد الله بن على بن عباس,9.1.2.0.0,ذكر الخبر عن مهلك عبد الله بن على بن عباس,218.2.0.0.0
ذكر خبر البيعه للمهدي وخلع عيسى بن موسى,9.1.3.0.0,ذكر خبر البيعه للمهدي وخلع عيسى بن موسى,218.3.0.0.0
ثم دخلت سنة ثمان وأربعين ومائة,9.2.0.0.0,ثم دخلت سنة ثمان وأربعين ومائة,219.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,9.2.1.0.0,ذكر الخبر عما كان فيها من الأحداث,219.1.0.0.0
ثم دخلت سنة تسع وأربعين ومائة,9.3.0.0.0,ثم دخلت سنة تسع وأربعين ومائة,220.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.3.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),220.1.0.0.0
ثم دخلت سنة خمسين ومائة,9.4.0.0.0,ثم دخلت سنة خمسين ومائة,221.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.4.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),221.1.0.0.0
ذكر خروج استاذسيس,9.4.2.0.0,ذكر خروج استاذسيس,221.2.0.0.0
ثم دخلت سنة إحدى وخمسين ومائة,9.5.0.0.0,ثم دخلت سنة إحدى وخمسين ومائة,222.0.0.0.0
(ذكر الخبر عن الأحداث التي كانت فيها),9.5.1.0.0,(ذكر الخبر عن الأحداث التي كانت فيها),222.1.0.0.0
ذكر الخبر عن سبب عزل المنصور عمر بن حفص عن السند وتوليته إياه إفريقيه واستعماله على السند هشام بن عمرو,9.5.2.0.0,ذكر الخبر عن سبب عزل المنصور عمر بن حفص عن السند وتوليته إياه إفريقيه واستعماله على السند هشام بن عمرو,222.2.0.0.0
ذكر خبر بناء المنصور الرصافه,9.5.3.0.0,ذكر خبر بناء المنصور الرصافه,222.3.0.0.0
امر عقبه بن سلم,9.5.4.0.0,امر عقبه بن سلم,222.4.0.0.0
ثم دخلت سنة اثنتين وخمسين ومائة,9.6.0.0.0,ثم دخلت سنة اثنتين وخمسين ومائة,223.0.0.0.0
(ذكر الخبر عن الأحداث التي كانت فيها),9.6.1.0.0,(ذكر الخبر عن الأحداث التي كانت فيها),223.1.0.0.0
ثم دخلت سنة ثلاث وخمسين ومائة,9.7.0.0.0,ثم دخلت سنة ثلاث وخمسين ومائة,224.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.7.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),224.1.0.0.0
ثم دخلت سنة أربع وخمسين ومائة,9.8.0.0.0,ثم دخلت سنة أربع وخمسين ومائة,225.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.8.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),225.1.0.0.0
ثم دخلت سنة خمس وخمسين ومائة,9.9.0.0.0,ثم دخلت سنة خمس وخمسين ومائة,226.0.0.0.0
(ذكر الخبر عن الأحداث التي كانت فيها),9.9.1.0.0,(ذكر الخبر عن الأحداث التي كانت فيها),226.1.0.0.0
ثم دخلت سنة ست وخمسين ومائة,9.10.0.0.0,ثم دخلت سنة ست وخمسين ومائة,227.0.0.0.0
(ذكر الخبر عن الأحداث التي كانت فيها),9.10.1.0.0,(ذكر الخبر عن الأحداث التي كانت فيها),227.1.0.0.0
ذكر الخبر عن مقتل عمرو بن شداد,9.10.2.0.0,ذكر الخبر عن مقتل عمرو بن شداد,227.2.0.0.0
ثم دخلت سنة سبع وخمسين ومائة,9.11.0.0.0,ثم دخلت سنة سبع وخمسين ومائة,228.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.11.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),228.1.0.0.0
ثم دخلت سنة ثمان وخمسين ومائة,9.12.0.0.0,ثم دخلت سنة ثمان وخمسين ومائة,229.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.12.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),229.1.0.0.0
ذكر الخبر عن توليه خالد بن برمك الموصل,9.12.2.0.0,ذكر الخبر عن توليه خالد بن برمك الموصل,229.2.0.0.0
[أخبار متفرقة],9.12.3.0.0,[أخبار متفرقة],229.3.0.0.0
ذكر الخبر عن حبس ابن جريج وعباد بن كثير والثوري,9.12.4.0.0,ذكر الخبر عن حبس ابن جريج وعباد بن كثير والثوري,229.4.0.0.0
ذكر الخبر عن وفاه ابى جعفر المنصور,9.12.5.0.0,ذكر الخبر عن وفاه ابى جعفر المنصور,229.5.0.0.0
ذكر الخبر عن صفة أبي جعفر المنصور,9.12.6.0.0,ذكر الخبر عن صفة أبي جعفر المنصور,229.6.0.0.0
ذكر الخبر عن بعض سيره,9.12.7.0.0,ذكر الخبر عن بعض سيره,229.7.0.0.0
ذكر أسماء ولده ونسائه,9.12.8.0.0,ذكر أسماء ولده ونسائه,229.8.0.0.0
ذكر الخبر عن وصاياه,9.12.9.0.0,ذكر الخبر عن وصاياه,229.9.0.0.0
خلافة المهدي محمد بن عبد الله بن محمد بن علي بن عبد الله بن العباس,9.12.10.0.0,خلافة المهدي محمد بن عبد الله بن محمد بن علي بن عبد الله بن العباس,229.10.0.0.0
ذكر الخبر عن صفة العقد الذي عقد للمهدي بالخلافة حين مات والده المنصور بمكة,9.12.11.0.0,ذكر الخبر عن صفة العقد الذي عقد للمهدي بالخلافة حين مات والده المنصور بمكة,229.11.0.0.0
ثم دخلت سنة تسع وخمسين ومائة,9.13.0.0.0,ثم دخلت سنة تسع وخمسين ومائة,230.0.0.0.0
(ذكر ما كان فيها من الأحداث),9.13.1.0.0,(ذكر ما كان فيها من الأحداث),230.1.0.0.0
ذكر الخبر عن سبب تحويل المهدي الحسن بن إبراهيم من المطبق إلى نصير,9.13.2.0.0,ذكر الخبر عن سبب تحويل المهدي الحسن بن إبراهيم من المطبق إلى نصير,230.2.0.0.0
ثم دخلت سنة ستين ومائة,9.14.0.0.0,ثم دخلت سنة ستين ومائة,231.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.14.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),231.1.0.0.0
ذكر خروج يوسف البرم,9.14.2.0.0,ذكر خروج يوسف البرم,231.2.0.0.0
ذكر خبر خلع عيسى بن موسى وبيعه موسى الهادي,9.14.3.0.0,ذكر خبر خلع عيسى بن موسى وبيعه موسى الهادي,231.3.0.0.0
ذكر خبر رد نسب آل بكره وآل زياد,9.14.4.0.0,ذكر خبر رد نسب آل بكره وآل زياد,231.4.0.0.0
نسخة كتاب المهدي إلى والي البصرة في رد آل زياد إلى نسبهم,9.14.5.0.0,نسخة كتاب المهدي إلى والي البصرة في رد آل زياد إلى نسبهم,231.5.0.0.0
ثم دخلت سنة إحدى وستين ومائة,9.15.0.0.0,ثم دخلت سنة إحدى وستين ومائة,232.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.15.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),232.1.0.0.0
ذكر السبب الذي من أجله تغيرت منزلة أبي عبيد الله عند المهدي,9.15.2.0.0,ذكر السبب الذي من أجله تغيرت منزلة أبي عبيد الله عند المهدي,232.2.0.0.0
ثم دخلت سنة اثنتين وستين ومائة,9.16.0.0.0,ثم دخلت سنة اثنتين وستين ومائة,233.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.16.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),233.1.0.0.0
خبر مقتل عبد السلام الخارجي,9.16.2.0.0,خبر مقتل عبد السلام الخارجي,233.2.0.0.0
ثم دخلت سنة ثلاث وستين ومائة,9.17.0.0.0,ثم دخلت سنة ثلاث وستين ومائة,234.0.0.0.0
(ذكر الخبر عن الأحداث ms3759 التي كانت فيها),9.17.1.0.0,(ذكر الخبر عن الأحداث ms3759 التي كانت فيها),234.1.0.0.0
ذكر خبر غزو الروم,9.17.2.0.0,ذكر خبر غزو الروم,234.2.0.0.0
عزل عبد الصمد بن على عن الجزيرة وتوليه زفر بن الحارث,9.17.3.0.0,عزل عبد الصمد بن على عن الجزيرة وتوليه زفر بن الحارث,234.3.0.0.0
ثم دخلت سنة أربع وستين ومائة,9.18.0.0.0,ثم دخلت سنة أربع وستين ومائة,235.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.18.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),235.1.0.0.0
ثم دخلت سنة خمس وستين ومائة,9.19.0.0.0,ثم دخلت سنة خمس وستين ومائة,236.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.19.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),236.1.0.0.0
غزوه هارون ms3765 بن المهدى الصائفه ببلاد الروم,9.19.2.0.0,غزوه هارون ms3765 بن المهدى الصائفه ببلاد الروم,236.2.0.0.0
ثم دخلت سنة ست وستين ومائة,9.20.0.0.0,ثم دخلت سنة ست وستين ومائة,237.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.20.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),237.1.0.0.0
ذكر الخبر عن غضب المهدي على يعقوب,9.20.2.0.0,ذكر الخبر عن غضب المهدي على يعقوب,237.2.0.0.0
[أخبار متفرقة],9.20.3.0.0,[أخبار متفرقة],237.3.0.0.0
ثم دخلت سنة سبع وستين ومائة,9.21.0.0.0,ثم دخلت سنة سبع وستين ومائة,238.0.0.0.0
(ذكر الأحداث التي كانت فيها),9.21.1.0.0,(ذكر الأحداث التي كانت فيها),238.1.0.0.0
ثم دخلت سنة ثمان وستين ومائة,9.22.0.0.0,ثم دخلت سنة ثمان وستين ومائة,239.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.22.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),239.1.0.0.0
ثم دخلت سنة تسع وستين ومائة,9.23.0.0.0,ثم دخلت سنة تسع وستين ومائة,240.0.0.0.0
ذكر الخبر عن الأحداث التي كانت فيها,9.23.1.0.0,ذكر الخبر عن الأحداث التي كانت فيها,240.1.0.0.0
ذكر الخبر عن خروج المهدى الى ماسبذان,9.23.2.0.0,ذكر الخبر عن خروج المهدى الى ماسبذان,240.2.0.0.0
ذكر الخبر عن موت المهدي,9.23.3.0.0,ذكر الخبر عن موت المهدي,240.3.0.0.0
ذكر الخبر عن الموضع الذي دفن فيه ومن صلى عليه,9.23.4.0.0,ذكر الخبر عن الموضع الذي دفن فيه ومن صلى عليه,240.4.0.0.0
ذكر بعض سير المهدي وأخباره,9.23.5.0.0,ذكر بعض سير المهدي وأخباره,240.5.0.0.0
خلافة الهادي,9.23.6.0.0,خلافة الهادي,240.6.0.0.0
ذكر بقية الخبر عن الأحداث التي كانت سنه تسع وستين ومائه,9.23.7.0.0,ذكر بقية الخبر عن الأحداث التي كانت سنه تسع وستين ومائه,240.7.0.0.0
خروج الحسين بن على بن ms3797 الحسن بفخ,9.23.8.0.0,خروج الحسين بن على بن ms3797 الحسن بفخ,240.8.0.0.0
ثم دخلت سنة سبعين ومائة,9.24.0.0.0,ثم دخلت سنة سبعين ومائة,241.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.24.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),241.1.0.0.0
ذكر الخبر عن وفاه موسى الهادي,9.24.2.0.0,ذكر الخبر عن وفاه موسى الهادي,241.2.0.0.0
ذكر الخبر عما كان من خلع الهادي للرشيد,9.24.3.0.0,ذكر الخبر عما كان من خلع الهادي للرشيد,241.3.0.0.0
ذكر الخبر عن وقت وفاته ومبلغ سنه وقدر ولايته ومن صلى عليه,9.24.4.0.0,ذكر الخبر عن وقت وفاته ومبلغ سنه وقدر ولايته ومن صلى عليه,241.4.0.0.0
ذكر أولاده,9.24.5.0.0,ذكر أولاده,241.5.0.0.0
ذكر بعض أخباره وسيره,9.24.6.0.0,ذكر بعض أخباره وسيره,241.6.0.0.0
خلافة هارون الرشيد,9.24.7.0.0,خلافة هارون الرشيد,241.7.0.0.0
ثم دخلت سنة إحدى وسبعين ومائة,9.25.0.0.0,ثم دخلت سنة إحدى وسبعين ومائة,242.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.25.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),242.1.0.0.0
ثم دخلت سنة اثنتين وسبعين ومائة,9.26.0.0.0,ثم دخلت سنة اثنتين وسبعين ومائة,243.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.26.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),243.1.0.0.0
ثم دخلت سنة ثلاث وسبعين ومائة,9.27.0.0.0,ثم دخلت سنة ثلاث وسبعين ومائة,244.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.27.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),244.1.0.0.0
ذكر خبر وفاه محمد بن سليمان,9.27.2.0.0,ذكر خبر وفاه محمد بن سليمان,244.2.0.0.0
ذكر وفاه الخيزران أم الهادي والرشيد,9.27.3.0.0,ذكر وفاه الخيزران أم الهادي والرشيد,244.3.0.0.0
ثم دخلت سنة أربع وسبعين ومائة,9.28.0.0.0,ثم دخلت سنة أربع وسبعين ومائة,245.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.28.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),245.1.0.0.0
ثم دخلت سنة خمس وسبعين ومائة,9.29.0.0.0,ثم دخلت سنة خمس وسبعين ومائة,246.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.29.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),246.1.0.0.0
ذكر الخبر عن البيعه للامين,9.29.2.0.0,ذكر الخبر عن البيعه للامين,246.2.0.0.0
ذكر الخبر عن سبب بيعة الرشيد له:,9.29.3.0.0,ذكر الخبر عن سبب بيعة الرشيد له:,246.3.0.0.0
ثم دخلت سنة ست وسبعين ومائة,9.30.0.0.0,ثم دخلت سنة ست وسبعين ومائة,247.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.30.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),247.1.0.0.0
ذكر الخبر عن مخرج يحيى بن عبد الله وما كان من ms3839 أمره,9.30.2.0.0,ذكر الخبر عن مخرج يحيى بن عبد الله وما كان من ms3839 أمره,247.2.0.0.0
ذكر الفتنة بين اليمانيه والنزارية,9.30.3.0.0,ذكر الفتنة بين اليمانيه والنزارية,247.3.0.0.0
ذكر الخبر عن سبب توليه الرشيد جعفر مصر وتوليه جعفر عمر بن مهران إياها,9.30.4.0.0,ذكر الخبر عن سبب توليه الرشيد جعفر مصر وتوليه جعفر عمر بن مهران إياها,247.4.0.0.0
ثم دخلت سنة سبع وسبعين ومائة,9.31.0.0.0,ثم دخلت سنة سبع وسبعين ومائة,248.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.31.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),248.1.0.0.0
ثم دخلت سنة ثمان وسبعين ومائة,9.32.0.0.0,ثم دخلت سنة ثمان وسبعين ومائة,249.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.32.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),249.1.0.0.0
ولايه الفضل بن يحيى على خراسان وسيرته بها,9.32.2.0.0,ولايه الفضل بن يحيى على خراسان وسيرته بها,249.2.0.0.0
ثم دخلت سنة تسع وسبعين ومائة,9.33.0.0.0,ثم دخلت سنة تسع وسبعين ومائة,250.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.33.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),250.1.0.0.0
ثم دخلت سنة ثمانين ومائة,9.34.0.0.0,ثم دخلت سنة ثمانين ومائة,251.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.34.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),251.1.0.0.0
ذكر الخبر عن العصبية التي هاجت بالشام,9.34.2.0.0,ذكر الخبر عن العصبية التي هاجت بالشام,251.2.0.0.0
ثم دخلت سنة إحدى وثمانين ومائة,9.35.0.0.0,ثم دخلت سنة إحدى وثمانين ومائة,252.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.35.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),252.1.0.0.0
ثم دخلت سنة اثنتين وثمانين ومائة,9.36.0.0.0,ثم دخلت سنة اثنتين وثمانين ومائة,253.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.36.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),253.1.0.0.0
ثم دخلت سنة ثلاث وثمانين ومائة,9.37.0.0.0,ثم دخلت سنة ثلاث وثمانين ومائة,254.0.0.0.0
(ذكر الخبر عن الأحداث التي كانت فيها),9.37.1.0.0,(ذكر الخبر عن الأحداث التي كانت فيها),254.1.0.0.0
ثم دخلت سنة أربع وثمانين ms3861 ومائة,9.38.0.0.0,ثم دخلت سنة أربع وثمانين ms3861 ومائة,255.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.38.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),255.1.0.0.0
ثم دخلت سنة خمس وثمانين ومائة,9.39.0.0.0,ثم دخلت سنة خمس وثمانين ومائة,256.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.39.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),256.1.0.0.0
ثم دخلت سنة ست وثمانين ومائة,9.40.0.0.0,ثم دخلت سنة ست وثمانين ومائة,257.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.40.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),257.1.0.0.0
ذكر حج الرشيد ثم كتابته العهد لابنائه,9.40.2.0.0,ذكر حج الرشيد ثم كتابته العهد لابنائه,257.2.0.0.0
نسخة الشرط الذي كتب عبد الله ابن أمير المؤمنين بخط يده في الكعبة,9.40.3.0.0,نسخة الشرط الذي كتب عبد الله ابن أمير المؤمنين بخط يده في الكعبة,257.3.0.0.0
نسخة كتاب هارون بن محمد الرشيد إلى العمال,9.40.4.0.0,نسخة كتاب هارون بن محمد الرشيد إلى العمال,257.4.0.0.0
ثم دخلت سنة ms3873 سبع وثمانين ومائة,9.41.0.0.0,ثم دخلت سنة ms3873 سبع وثمانين ومائة,258.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.41.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),258.1.0.0.0
ذكر الخبر عن إيقاع الرشيد بالبرامكة,9.41.2.0.0,ذكر الخبر عن إيقاع الرشيد بالبرامكة,258.2.0.0.0
ذكر الخبر عن مقتل جعفر,9.41.3.0.0,ذكر الخبر عن مقتل جعفر,258.3.0.0.0
ما قيل في البرامكه من الشعر بعد زوال امرهم,9.41.4.0.0,ما قيل في البرامكه من الشعر بعد زوال امرهم,258.4.0.0.0
ذكر الخبر عن غضب الرشيد على عبد الملك بن صالح,9.41.5.0.0,ذكر الخبر عن غضب الرشيد على عبد الملك بن صالح,258.5.0.0.0
ذكر الخبر عن دخول القاسم بن الرشيد ارض ms3891 الروم,9.41.6.0.0,ذكر الخبر عن دخول القاسم بن الرشيد ارض ms3891 الروم,258.6.0.0.0
ذكر الخبر عن نقض الروم الصلح,9.41.7.0.0,ذكر الخبر عن نقض الروم الصلح,258.7.0.0.0
خبر مقتل ابراهيم بن عثمان بن نهيك,9.41.8.0.0,خبر مقتل ابراهيم بن عثمان بن نهيك,258.8.0.0.0
ثم دخلت سنة ثمان وثمانين ومائة,9.42.0.0.0,ثم دخلت سنة ثمان وثمانين ومائة,259.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.42.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),259.1.0.0.0
ذكر خبر غزو ابراهيم بن جبريل الصائفه,9.42.2.0.0,ذكر خبر غزو ابراهيم بن جبريل الصائفه,259.2.0.0.0
ثم دخلت سنة تسع وثمانين ومائة,9.43.0.0.0,ثم دخلت سنة تسع وثمانين ومائة,260.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.43.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),260.1.0.0.0
ذكر خبر شخوص الرشيد الى الري,9.43.2.0.0,ذكر خبر شخوص الرشيد الى الري,260.2.0.0.0
ثم دخلت سنة تسعين ومائة,9.44.0.0.0,ثم دخلت سنة تسعين ومائة,261.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.44.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),261.1.0.0.0
ذكر خبر ظهور خلاف رافع بن ليث,9.44.2.0.0,ذكر خبر ظهور خلاف رافع بن ليث,261.2.0.0.0
فتح الرشيد هرقله,9.44.3.0.0,فتح الرشيد هرقله,261.3.0.0.0
ثم دخلت سنة إحدى وتسعين ومائة,9.45.0.0.0,ثم دخلت سنة إحدى وتسعين ومائة,262.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.45.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),262.1.0.0.0
ذكر الخبر عن سبب عزل الرشيد علي بن عيسى وسخطه عليه,9.45.2.0.0,ذكر الخبر عن سبب عزل الرشيد علي بن عيسى وسخطه عليه,262.2.0.0.0
خبر شخوص هرثمة بن أعين إلى خراسان واليا عليها,9.45.3.0.0,خبر شخوص هرثمة بن أعين إلى خراسان واليا عليها,262.3.0.0.0
كتاب هرثمة الى الرشيد في امر على بن عيسى,9.45.4.0.0,كتاب هرثمة الى الرشيد في امر على بن عيسى,262.4.0.0.0
الجواب من الرشيد,9.45.5.0.0,الجواب من الرشيد,262.5.0.0.0
ثم دخلت سنة اثنتين وتسعين ومائة,9.46.0.0.0,ثم دخلت سنة اثنتين وتسعين ومائة,263.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.46.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),263.1.0.0.0
ذكر الخبر عن مسير الرشيد الى خراسان,9.46.2.0.0,ذكر الخبر عن مسير الرشيد الى خراسان,263.2.0.0.0
ثم دخلت سنه ثلاث وتسعين ومائة,9.47.0.0.0,ثم دخلت سنه ثلاث وتسعين ومائة,264.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.47.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),264.1.0.0.0
ذكر الخبر عن وفاه الفضل بن يحيى,9.47.2.0.0,ذكر الخبر عن وفاه الفضل بن يحيى,264.2.0.0.0
ذكر الخبر عن مقام الرشيد بطوس,9.47.3.0.0,ذكر الخبر عن مقام الرشيد بطوس,264.3.0.0.0
ذكر الخبر عن موت الرشيد,9.47.4.0.0,ذكر الخبر عن موت الرشيد,264.4.0.0.0
ذكر ولاة الأمصار في أيام هارون الرشيد,9.47.5.0.0,ذكر ولاة الأمصار في أيام هارون الرشيد,264.5.0.0.0
ذكر بعض سير الرشيد,9.47.6.0.0,ذكر بعض سير الرشيد,264.6.0.0.0
ذكر من كان عند الرشيد من النساء المهائر,9.47.7.0.0,ذكر من كان عند الرشيد من النساء المهائر,264.7.0.0.0
ذكر ولد الرشيد,9.47.8.0.0,ذكر ولد الرشيد,264.8.0.0.0
بقية ذكر بعض سير الرشيد,9.47.9.0.0,بقية ذكر بعض سير الرشيد,264.9.0.0.0
خلافة الأمين,9.47.10.0.0,خلافة الأمين,264.10.0.0.0
ذكر الخبر عن بدء الخلاف بين الامين والمأمون,9.47.11.0.0,ذكر الخبر عن بدء الخلاف بين الامين والمأمون,264.11.0.0.0
ثم دخلت سنة أربع وتسعين ومائة,9.48.0.0.0,ثم دخلت سنة أربع وتسعين ومائة,265.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.48.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),265.1.0.0.0
ذكر تفاقم الخلاف بين الامين والمأمون,9.48.2.0.0,ذكر تفاقم الخلاف بين الامين والمأمون,265.2.0.0.0
[أخبار متفرقة],9.48.3.0.0,[أخبار متفرقة],265.3.0.0.0
ثم دخلت سنة خمس وتسعين ومائة,9.49.0.0.0,ثم دخلت سنة خمس وتسعين ومائة,266.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),9.49.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),266.1.0.0.0
النهى عن الدعاء للمأمون على المنابر,9.49.2.0.0,النهى عن الدعاء للمأمون على المنابر,266.2.0.0.0
عقد الإمرة لعلى بن عيسى,9.49.3.0.0,عقد الإمرة لعلى بن عيسى,266.3.0.0.0
شخوص على بن عيسى الى حرب المأمون,9.49.4.0.0,شخوص على بن عيسى الى حرب المأمون,266.4.0.0.0
توجيه الامين عبد الرحمن بن جبله لحرب طاهر,9.49.5.0.0,توجيه الامين عبد الرحمن بن جبله لحرب طاهر,266.5.0.0.0
تسميه طاهر بن الحسين ذا اليمينين,9.49.6.0.0,تسميه طاهر بن الحسين ذا اليمينين,266.6.0.0.0
ظهور السفياني بالشام,9.49.7.0.0,ظهور السفياني بالشام,266.7.0.0.0
طرد طاهر عمال الامين عن قزوين وكور الجبال,9.49.8.0.0,طرد طاهر عمال الامين عن قزوين وكور الجبال,266.8.0.0.0
ذكر قتل عبد الرحمن بن جبله الابناوى,9.49.9.0.0,ذكر قتل عبد الرحمن بن جبله الابناوى,266.9.0.0.0
